,imdb_id,original_title,overview,poster_path,release_date,_id
93,tt0115759,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg,1996-02-09,83
94,tt0113403,A Midwinter's Tale,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",/6u2N0gn6uUWF4cSdkXmVB8E8q2X.jpg,1995-12-01,84
96,tt0111173,Shopping,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",/jdYL6f0KXnYBcnWnwGtnanJtKlE.jpg,1994-12-06,85
97,tt0113283,Heidi Fleiss: Hollywood Madam,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",/j9k3UTx7OZ0xoCws1oACYQZFF5N.jpg,1995-12-27,86
98,tt0115907,City Hall,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",/ttdjD9NpxXsTJidPT3o1Gk0oTkG.jpg,1996-02-16,87
99,tt0115734,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",/iuO10cRKrMfql5yc8YTgdfHt7gR.jpg,1996-02-21,88
100,tt0117102,Mr. Wrong,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",/8oZW1loLEczN1BU60YobsJJFdSR.jpg,1996-02-16,89
101,tt0118040,Unforgettable,"Ray Liotta stars as a medical examiner who has been acquitted for his wife's murder but many still question his innocence. Obsessed with finding his wife's killer, a possible solution presents itself in an experimental serum designed by a neurobiology Linda Fiorentino which has the ability to transfer memories from one person to another, but not without consequences. Liotta driven to solve the case injects himself with the serum, bringing him closer and closer to finding her killer but bringing him closer to death.",/qQek3X5Yv0iLZqQ98KWIKtE3x4m.jpg,1996-02-23,90
102,tt0116483,Happy Gilmore,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",/pG5edeKkntnt5A799Y0UNI5hi9W.jpg,1996-02-16,91
103,tt0112579,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,/czRuGEx9Yhnh6nApirTLPToxHNu.jpg,1995-05-28,92
105,tt0117110,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg,1996-02-16,93
106,tt0112646,Catwalk,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",/yhFcbTCnsWjg3nH3PLL6RoltjqS.jpg,1995-12-08,94
107,tt0113276,Headless Body in Topless Bar,An ex-con holds a group of people hostage in a topless bar.,/tQ6HEWNxvbeF2WklTVEp3su446F.jpg,1995-05-20,95
108,tt0112573,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,1995-05-24,96
109,tt0075314,Taxi Driver,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",/yxq4pk1xGmro8tQABuQIrWrvdaE.jpg,1976-02-07,97
111,tt0115645,Before and After,Two parents deal with the effects when their son is accused of murdering his girlfriend.,/yTDzXDKNGlmGYk5HuEeZUAypo1p.jpg,1996-02-23,98
112,tt0113774,Margaret's Museum,"In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit forever.",/l00ALsdVyRGmPIp5EWlEoplki0X.jpg,1995-09-13,99
113,tt0112556,Le Bonheur est dans le pré,"Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend Gerard. Then a TV show called ""where are you?"" shows a woman from Gers who is searching for her husband who disappeared 28 years ago. The lost husband looks like an identical twin of Francis...",/4PlYwKSqsjKFr4hjh61KukRIRvy.jpg,1995-01-31,100
114,tt0112373,Anne Frank Remembered,"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust. Written by Dawn M. Barclift",/x2n4YIVsms3JL8qCfzrbOg2yx0x.jpg,1995-06-08,101
115,tt0115033,The Young Poisoner's Handbook,"A sinister tale of genius gone wrong, The Young Poisoner's Handbook chronicles a young man's descent into madness against the absurd backdrop of suburban English life. Hugh O'Conor plays Graham Young, a schoolboy from the London suburbs whose deadly obsession with toxic substances causes him to dabble in experimental murder.",/yLEdmdH8sgK0hbHT4Oie1l1pt5d.jpg,1995-01-20,102
116,tt0116606,If Lucy Fell,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.",/kFjffUg7zcST9AW4GoWiJFoNsH3.jpg,1996-03-08,103
117,tt0114536,Steal Big Steal Little,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",/dMSEHHiHaCS5lZ7gfkuAH701sBW.jpg,1995-09-29,104
118,tt0117427,Race the Sun,"A bunch of high school misfits in Hawaii, introduced by their new teacher, attend a science fair in which they draw up inspiration to build their own solar car and win a trip to compete in the 1990 World Solar Challenge in Australia.",/odifQ57irGc3k0x85djZ0yT2Inn.jpg,1996-03-22,105
119,tt0106473,The Boys of St. Vincent,The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.,/zC4WsoeXN2wCrUjNzu4iu7ph17Z.jpg,1992-12-06,106
120,tt0103859,Boomerang,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",/3dDufFHAuVXpfMdXkDUC0M0Y5TL.jpg,1992-06-30,107
123,tt0116324,Flirting with Disaster,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).",/pxxYa68L05ZR4vMwc6yB8KqXslo.jpg,1996-03-22,108
124,tt0110647,The NeverEnding Story III,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,/driZCEKL79PaCsZNICSU3xd59sk.jpg,1994-10-26,109
126,tt0110217,Jupiter's Wife,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.
 - Written by James Meek",/uUi23HjvDFYGfuVlCBGozUY1Ab4.jpg,1995-01-01,110
127,tt0114131,Pie in the Sky,Pie in the Sky is a 1996 American romantic comedy film about a young man obsessed with traffic gridlock who falls in love with an avant-garde dancer.,/6KO5jsPOr80J8PkKXPE8fym5I2R.jpg,1996-02-09,111
128,tt0112364,Angela,"A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the cause of their mother's mental illness. Precocious, to say the least, Angela has visions of Lucifer coming to take her and her sister away, and one of her remedies for this is for them to remain within a circle of their dolls and toys until they see a vision of the virgin Mary come to them. But such thinking can only lead to an ending befitting of her own mental state.",/dw5RWgSSDV5h3ZKS0oSzPe6A26p.jpg,1995-01-01,112
